step,pred_iou,anch_mi,stab,unc_global,unc_boundary,iou_gt,dice_gt,d_pred,d_mi,d_stab,d_pred_ema,d_mi_ema,d_stab_ema
1,0.6344623565673828,-6.478146553039551,0.6635214697170384,0.010473457165062428,0.010473457165062428,0.6858621194309966,0.813663361345927,0.0,0.0,0.0,0.0,0.0,0.0
