json,best_CE_T1,best_CE_Tstar,delta
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/064_boundary_band_pairs20.json,0.0060783978551626205,0.0056747933849692345,0.0004036044701933861
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/065_spread_poisson_pairs20.json,0.00843885913491249,0.007753100711852312,0.0006857584230601788
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/066_near_both_pairs20.json,0.007206261157989502,0.005640609655529261,0.0015656515024602413
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/067_deep_pos_near_neg_pairs20.json,0.007316589821130037,0.0068159280344843864,0.0005006617866456509
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/068_grid_like_pairs20.json,0.006209368817508221,0.005480807740241289,0.0007285610772669315
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/069_cluster_pos_pairs20.json,0.00908244401216507,0.006958687212318182,0.0021237567998468876
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/070_cluster_neg_pairs20.json,0.00725449388846755,0.0072589172050356865,-4.423316568136215e-06
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/071_edge_heavy_neg_pairs20.json,0.006130331661552191,0.005937936250120401,0.0001923954114317894
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/072_uniform_pairs20.json,0.005482531618326902,0.00511389784514904,0.00036863377317786217
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/073_boundary_band_pairs20.json,0.009253237396478653,0.00873064249753952,0.0005225948989391327
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/074_spread_poisson_pairs20.json,0.005573009606450796,0.004993536043912172,0.0005794735625386238
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/075_near_both_pairs20.json,0.006676122546195984,0.005531654227524996,0.001144468318670988
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/076_deep_pos_near_neg_pairs20.json,0.00537572568282485,0.004487473051995039,0.0008882526308298111
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/077_grid_like_pairs20.json,0.006233604159206152,0.005767183378338814,0.0004664207808673382
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/078_cluster_pos_pairs20.json,0.019004186615347862,0.01488318108022213,0.004121005535125732
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/079_cluster_neg_pairs20.json,0.005829156376421452,0.004572918172925711,0.0012562382034957409
