step,pred_iou,anch_mi,stab,unc_global,unc_boundary,iou_gt,dice_gt,d_pred,d_mi,d_stab,d_pred_ema,d_mi_ema,d_stab_ema
15,0.9559035897254944,-6.857810020446777,0.9972875586697075,0.005918677896261215,0.005918677896261215,0.9964179104476291,0.9982057416267278,-0.0058266520500183105,-0.0072841644287109375,0.00023853778839111328,-0.0043050386011600494,0.03576407954096794,0.0003675368498079479
16,0.954602062702179,-6.887887477874756,0.9972999933496047,0.006356325466185808,0.006356325466185808,0.9962586568311359,0.9981258224448714,-0.0013015270233154297,-0.030077457427978516,1.239776611328125e-05,-0.003103633876889944,0.009427465498447418,0.0002254812279716134
17,0.9511570930480957,-6.831778049468994,0.9969263522053095,0.007007206324487925,0.007007206324487925,0.9957279131783271,0.9978593841407621,-0.003444969654083252,0.05610942840576172,-0.00037360191345214844,-0.0032401683274656534,0.02810025028884411,-1.4152014045976102e-05
18,0.9494982957839966,-6.801050662994385,0.9963134499186835,0.006760622374713421,0.006760622374713421,0.995462566170778,0.9977261243051382,-0.001658797264099121,0.030727386474609375,-0.0006129145622253418,-0.0026076198555529118,0.029151106253266335,-0.0002536570536904037
19,0.9456784725189209,-6.82932186126709,0.9962583222368847,0.0070844171568751335,0.0070844171568751335,0.995329830706231,0.9976594499706767,-0.0038198232650756836,-0.028271198272705078,-5.513429641723633e-05,-0.003092501312494278,0.006182185374200344,-0.00017424795078113675
20,0.9516788721084595,-6.9531941413879395,0.995663855710011,0.0051369015127420425,0.0051369015127420425,0.9965242308864543,0.9982590899425234,0.006000399589538574,-0.12387228012084961,-0.0005944371223449707,0.0005446589784696698,-0.04583960026502609,-0.00034232361940667033
21,0.9542255401611328,-6.912525177001953,0.9959978194097786,0.004424638580530882,0.004424638580530882,0.9968161738367763,0.9984055486904905,0.00254666805267334,0.04066896438598633,0.00033396482467651367,0.0013454626314342022,-0.011236174032092094,-7.1808259235695e-05
22,0.9546273946762085,-6.928626537322998,0.9955585696997387,0.004318490624427795,0.004318490624427795,0.9966569381797564,0.9983256703961916,0.0004018545150756836,-0.016101360321044922,-0.0004392862319946289,0.0009680194198153913,-0.013182248920202255,-0.00021879945416003466
23,0.9560068249702454,-6.90688419342041,0.9956643747255661,0.004148909822106361,0.004148909822106361,0.9965374971807803,0.9982657461609866,0.0013794302940368652,0.02174234390258789,0.00010579824447631836,0.0011325838277116418,0.0007875878363847733,-8.896038343664259e-05
24,0.957218587398529,-7.001900672912598,0.995850401659707,0.0039936816319823265,0.0039936816319823265,0.9964314141680822,0.9982125176920215,0.0012117624282836914,-0.0950164794921875,0.00018602609634399414,0.0011642553145065904,-0.037534039467573166,2.1034207748016343e-05
25,0.9585633277893066,-6.85092830657959,0.9956117604817761,0.003918732516467571,0.003918732516467571,0.996511103446314,0.9982525033055595,0.0013447403907775879,0.1509723663330078,-0.00023859739303588867,0.0012364494614303112,0.037868522107601166,-8.281843474833295e-05
